ride_id,user_id,start_station,start_ts,weekday,is_weekend,is_holiday,month,planned_duration_min,weather,temp_bucket,wind_bucket,event_nearby,station_congestion_base,network_congestion_index,user_tardiness_propensity,late_return
R09941,U2729,S3,2024-03-23 19:55:00,5,1,0,3,26,sun,warm,breezy,0,0.178,1.0,0.037,0
R09942,U1053,S3,2024-04-27 08:36:00,5,1,0,4,33,rain,mild,breezy,0,0.178,1.0,0.042,0
R09943,U2088,S2,2024-02-27 09:10:00,1,0,0,2,19,wind,mild,breezy,0,0.238,1.0,0.005,0
R09944,U1642,S2,2024-05-14 10:12:00,1,0,0,5,27,sun,mild,calm,0,0.238,0.987,0.115,0
R09945,U2399,S1,2024-06-13 09:11:00,3,0,0,6,29,sun,mild,calm,0,0.818,0.98,0.214,1
R09946,U2959,S2,2024-02-07 21:25:00,2,0,0,2,34,sun,cold,breezy,0,0.238,1.0,0.161,1
R09947,U2968,S2,2024-04-30 11:48:00,1,0,0,4,22,rain,mild,calm,0,0.238,1.0,0.117,0
R09948,U1626,S3,2024-01-20 07:43:00,5,1,0,1,35,rain,cold,calm,0,0.178,0.97,0.039,1
R09949,U2423,S5,2024-03-08 18:26:00,4,0,0,3,36,sun,mild,breezy,0,0.0,1.0,0.003,0
R09950,U2775,S2,2024-04-30 20:50:00,1,0,0,4,9,clouds,cold,breezy,0,0.238,1.0,0.088,0
R09951,U2432,S4,2024-02-19 12:58:00,0,0,0,2,60,sun,warm,breezy,0,0.106,1.0,0.039,0
R09952,U1471,S1,2024-02-12 12:55:00,0,0,0,2,54,wind,cold,breezy,0,0.818,1.0,0.013,0
R09953,U2607,S3,2024-03-10 19:14:00,6,1,0,3,30,sun,cold,calm,0,0.178,1.0,0.303,1
R09954,U2665,S2,2024-01-21 07:48:00,6,1,0,1,20,clouds,mild,breezy,0,0.238,0.988,0.04,1
R09955,U1702,S1,2024-04-22 18:10:00,0,0,0,4,40,rain,warm,calm,0,0.818,1.0,0.171,0
R09956,U1152,S5,2024-01-24 18:52:00,2,0,0,1,40,wind,mild,calm,0,0.0,1.0,0.091,0
R09957,U1916,S1,2024-02-29 20:17:00,3,0,0,2,34,rain,cold,breezy,0,0.818,1.0,0.029,0
R09958,U2992,S1,2024-02-26 18:05:00,0,0,0,2,36,rain,mild,calm,0,0.818,1.0,0.134,1
R09959,U1682,S4,2024-06-23 23:00:00,6,1,0,6,43,sun,mild,calm,0,0.106,1.0,0.174,0
R09960,U2836,S5,2024-06-27 07:42:00,3,0,0,6,34,clouds,warm,calm,0,0.0,0.947,0.098,0
R09961,U1511,S1,2024-01-15 17:15:00,0,0,0,1,40,rain,mild,windy,0,0.818,0.951,0.135,0
R09962,U1834,S1,2024-01-29 19:41:00,0,0,0,1,44,rain,cold,calm,0,0.818,1.0,0.008,1
R09963,U1559,S1,2024-05-11 12:20:00,5,1,0,5,26,sun,mild,calm,0,0.818,0.995,0.07,1
R09964,U1130,S5,2024-02-23 23:05:00,4,0,0,2,27,clouds,cold,windy,0,0.0,1.0,0.02,1
R09965,U2891,S1,2024-04-25 17:22:00,3,0,0,4,25,rain,mild,calm,0,0.818,1.0,0.1,0
R09966,U1629,S2,2024-06-14 18:20:00,4,0,0,6,15,sun,mild,calm,0,0.238,1.0,0.248,0
R09967,U2382,S1,2024-01-30 07:25:00,1,0,0,1,34,sun,cold,breezy,0,0.818,0.965,0.128,0
R09968,U2005,S5,2024-06-22 08:21:00,5,1,0,6,37,sun,mild,calm,0,0.0,1.0,0.109,0
R09969,U2851,S2,2024-01-10 21:23:00,2,0,0,1,19,rain,cold,calm,0,0.238,1.0,0.111,1
R09970,U2029,S5,2024-02-11 22:38:00,6,1,0,2,26,sun,cold,calm,0,0.0,1.0,0.026,1
R09971,U1129,S4,2024-04-01 09:23:00,0,0,1,4,18,sun,mild,breezy,0,0.106,0.974,0.058,1
R09972,U2961,S1,2024-06-07 07:32:00,4,0,0,6,36,sun,mild,windy,0,0.818,0.965,0.087,1
R09973,U2109,S2,2024-04-09 17:14:00,1,0,0,4,24,clouds,cold,calm,0,0.238,0.961,0.022,0
R09974,U2347,S1,2024-01-26 08:56:00,4,0,0,1,9,clouds,cold,calm,0,0.818,1.0,0.158,0
R09975,U1632,S1,2024-02-14 18:57:00,2,0,0,2,35,rain,cold,calm,0,0.818,1.0,0.209,0
R09976,U1070,S3,2024-05-17 23:08:00,4,0,0,5,23,rain,mild,calm,0,0.178,1.0,0.158,1
R09977,U1132,S1,2024-04-11 07:51:00,3,0,0,4,22,sun,mild,calm,0,0.818,0.982,0.041,0
R09978,U2512,S1,2024-01-03 15:35:00,2,0,0,1,27,sun,warm,calm,0,0.818,0.987,0.087,0
R09979,U1014,S2,2024-03-31 18:48:00,6,1,0,3,40,sun,mild,calm,0,0.238,1.0,0.041,0
R09980,U1650,S1,2024-03-14 10:07:00,3,0,0,3,21,sun,cold,calm,1,0.818,0.974,0.02,1
R09981,U2808,S2,2024-01-01 12:41:00,0,0,1,1,34,sun,cold,breezy,0,0.238,1.0,0.042,0
R09982,U2257,S1,2024-02-14 18:51:00,2,0,0,2,10,wind,mild,breezy,0,0.818,1.0,0.1,0
R09983,U2116,S4,2024-06-17 18:21:00,0,0,0,6,46,sun,warm,calm,0,0.106,1.0,0.029,0
R09984,U1597,S4,2024-05-06 19:22:00,0,0,0,5,29,clouds,mild,calm,0,0.106,1.0,0.198,1
R09985,U1796,S1,2024-01-13 22:58:00,5,1,0,1,26,clouds,cold,calm,0,0.818,1.0,0.129,1
R09986,U1154,S2,2024-01-03 08:16:00,2,0,0,1,17,rain,cold,breezy,0,0.238,0.98,0.011,0
R09987,U1735,S4,2024-03-03 23:48:00,6,1,0,3,16,sun,mild,calm,0,0.106,1.0,0.032,0
R09988,U2287,S4,2024-03-24 19:17:00,6,1,0,3,24,sun,warm,calm,0,0.106,1.0,0.093,1
R09989,U1046,S1,2024-03-22 11:29:00,4,0,0,3,48,sun,warm,breezy,0,0.818,0.991,0.006,1
R09990,U2055,S2,2024-05-05 07:07:00,6,1,0,5,21,sun,warm,calm,0,0.238,0.992,0.003,0
R09991,U1502,S1,2024-02-01 07:53:00,3,0,0,2,24,rain,mild,calm,0,0.818,0.97,0.047,1
R09992,U1186,S4,2024-01-09 11:12:00,1,0,0,1,23,sun,mild,calm,0,0.106,0.973,0.048,1
R09993,U1678,S3,2024-05-01 21:42:00,2,0,1,5,22,clouds,warm,breezy,0,0.178,1.0,0.079,0
R09994,U1431,S3,2024-06-10 18:23:00,0,0,0,6,18,sun,warm,calm,0,0.178,1.0,0.055,1
R09995,U2277,S3,2024-01-31 07:09:00,2,0,0,1,20,clouds,cold,breezy,0,0.178,1.0,0.067,0
R09996,U2732,S5,2024-03-06 13:02:00,2,0,0,3,19,sun,mild,calm,0,0.0,0.965,0.071,0
R09997,U1172,S5,2024-04-22 10:08:00,0,0,0,4,57,rain,warm,calm,0,0.0,1.0,0.153,1
R09998,U1594,S1,2024-01-30 17:30:00,1,0,0,1,22,sun,cold,calm,0,0.818,1.0,0.181,0
R09999,U2322,S4,2024-06-03 19:11:00,0,0,0,6,13,sun,mild,calm,0,0.106,1.0,0.032,0
R10000,U2089,S1,2024-02-10 10:11:00,5,1,0,2,23,clouds,cold,calm,0,0.818,1.0,0.024,0
R10001,U2830,S3,2024-04-05 08:57:00,4,0,0,4,32,sun,mild,calm,0,0.178,1.0,0.105,0
R10002,U1708,S4,2024-03-02 07:33:00,5,1,0,3,50,sun,mild,calm,0,0.106,0.953,0.138,0
R10003,U2280,S3,2024-04-30 17:03:00,1,0,0,4,18,clouds,warm,breezy,0,0.178,1.0,0.039,0
R10004,U2803,S1,2024-02-05 08:08:00,0,0,0,2,29,sun,cold,calm,0,0.818,0.981,0.196,0
R10005,U1134,S2,2024-01-18 09:31:00,3,0,0,1,35,rain,cold,breezy,0,0.238,0.956,0.089,0
R10006,U1509,S5,2024-04-01 19:15:00,0,0,1,4,34,sun,warm,breezy,0,0.0,1.0,0.054,0
R10007,U2040,S3,2024-06-04 11:13:00,1,0,0,6,15,sun,mild,windy,0,0.178,1.0,0.164,0
R10008,U1036,S1,2024-04-23 22:47:00,1,0,0,4,45,sun,cold,breezy,0,0.818,1.0,0.108,0
R10009,U1352,S1,2024-05-16 19:27:00,3,0,0,5,19,sun,warm,calm,0,0.818,1.0,0.155,0
R10010,U1006,S1,2024-03-19 09:59:00,1,0,0,3,38,rain,mild,breezy,0,0.818,1.0,0.114,1
R10011,U1203,S2,2024-01-26 09:40:00,4,0,0,1,53,rain,cold,breezy,0,0.238,1.0,0.104,0
R10012,U2169,S2,2024-03-17 19:20:00,6,1,0,3,22,wind,warm,calm,1,0.238,1.0,0.116,0
R10013,U1899,S1,2024-06-26 17:48:00,2,0,0,6,45,sun,warm,breezy,0,0.818,1.0,0.088,0
R10014,U1513,S4,2024-05-20 11:28:00,0,0,0,5,32,sun,warm,breezy,0,0.106,0.988,0.074,0
R10015,U2920,S1,2024-05-06 23:44:00,0,0,0,5,21,sun,mild,breezy,0,0.818,1.0,0.037,1
R10016,U2581,S1,2024-02-24 18:26:00,5,1,0,2,11,wind,cold,breezy,0,0.818,1.0,0.079,0
R10017,U2165,S1,2024-04-17 16:00:00,2,0,0,4,34,clouds,warm,calm,0,0.818,1.0,0.042,0
R10018,U1309,S2,2024-04-22 09:21:00,0,0,0,4,20,sun,mild,calm,0,0.238,0.969,0.037,0
R10019,U2753,S2,2024-04-27 13:12:00,5,1,0,4,25,sun,mild,calm,0,0.238,0.987,0.033,1
R10020,U2362,S2,2024-06-09 12:15:00,6,1,0,6,28,sun,warm,calm,0,0.238,0.983,0.057,1
R10021,U1926,S2,2024-05-02 09:23:00,3,0,0,5,27,sun,mild,calm,0,0.238,1.0,0.023,0
R10022,U2730,S4,2024-02-09 17:38:00,4,0,0,2,20,wind,cold,calm,0,0.106,0.974,0.121,0
R10023,U1292,S5,2024-02-09 12:49:00,4,0,0,2,29,clouds,cold,breezy,0,0.0,1.0,0.006,0
R10024,U2956,S2,2024-04-21 06:14:00,6,1,0,4,9,sun,mild,breezy,0,0.238,1.0,0.135,0
R10025,U2184,S1,2024-06-04 17:35:00,1,0,0,6,47,wind,warm,calm,1,0.818,1.0,0.031,0
R10026,U2028,S2,2024-06-19 19:26:00,2,0,0,6,36,sun,warm,calm,0,0.238,1.0,0.252,0
R10027,U2072,S1,2024-04-19 05:03:00,4,0,0,4,47,clouds,mild,calm,0,0.818,1.0,0.016,1
R10028,U2982,S1,2024-04-05 18:23:00,4,0,0,4,21,sun,mild,breezy,0,0.818,1.0,0.021,1
R10029,U2922,S3,2024-05-26 17:43:00,6,1,0,5,39,rain,cold,breezy,0,0.178,0.962,0.046,1
R10030,U1431,S3,2024-06-24 13:44:00,0,0,0,6,53,clouds,warm,breezy,0,0.178,0.999,0.055,1
R10031,U2671,S1,2024-01-06 10:46:00,5,1,0,1,29,clouds,cold,calm,0,0.818,1.0,0.079,0
R10032,U1425,S2,2024-02-25 17:49:00,6,1,0,2,41,clouds,cold,calm,0,0.238,1.0,0.059,0
R10033,U2826,S1,2024-03-01 17:31:00,4,0,0,3,59,clouds,warm,calm,0,0.818,1.0,0.098,0
R10034,U1831,S4,2024-04-11 08:01:00,3,0,0,4,31,sun,mild,breezy,0,0.106,1.0,0.062,0
R10035,U1522,S3,2024-02-23 08:22:00,4,0,0,2,29,sun,cold,calm,0,0.178,0.956,0.131,1
R10036,U2180,S4,2024-02-25 16:33:00,6,1,0,2,42,rain,cold,windy,0,0.106,0.987,0.126,0
R10037,U2245,S2,2024-01-05 08:15:00,4,0,0,1,31,rain,cold,calm,0,0.238,0.939,0.009,0
R10038,U2162,S1,2024-01-01 21:06:00,0,0,1,1,15,clouds,cold,breezy,0,0.818,1.0,0.127,0
R10039,U1999,S1,2024-03-21 08:22:00,3,0,0,3,29,sun,mild,calm,0,0.818,0.998,0.017,1
R10040,U2317,S4,2024-06-28 18:05:00,4,0,0,6,30,sun,mild,breezy,0,0.106,1.0,0.109,1
R10041,U2796,S1,2024-02-23 23:48:00,4,0,0,2,30,rain,cold,windy,0,0.818,1.0,0.023,1
R10042,U2952,S3,2024-02-13 11:20:00,1,0,0,2,37,clouds,cold,breezy,0,0.178,1.0,0.066,0
R10043,U1485,S1,2024-02-17 17:35:00,5,1,0,2,27,clouds,cold,calm,0,0.818,0.967,0.049,1
R10044,U1234,S1,2024-06-24 07:04:00,0,0,0,6,24,sun,warm,calm,0,0.818,1.0,0.1,0
R10045,U1773,S1,2024-04-29 18:28:00,0,0,0,4,31,sun,mild,calm,0,0.818,1.0,0.117,1
R10046,U1060,S2,2024-04-27 23:55:00,5,1,0,4,25,sun,cold,calm,1,0.238,1.0,0.04,1
R10047,U1305,S1,2024-02-04 22:15:00,6,1,0,2,27,clouds,cold,breezy,0,0.818,1.0,0.031,1
R10048,U1378,S3,2024-06-11 12:41:00,1,0,0,6,39,clouds,mild,breezy,0,0.178,1.0,0.031,1
R10049,U1004,S5,2024-02-05 18:21:00,0,0,0,2,40,clouds,cold,calm,0,0.0,1.0,0.033,0
R10050,U2231,S5,2024-06-23 17:38:00,6,1,0,6,26,sun,mild,calm,0,0.0,0.977,0.167,0
R10051,U1358,S5,2024-06-20 13:58:00,3,0,0,6,35,rain,warm,calm,0,0.0,0.979,0.01,0
R10052,U1906,S2,2024-04-12 18:10:00,4,0,0,4,19,clouds,warm,calm,0,0.238,1.0,0.092,0
R10053,U1169,S5,2024-06-05 07:07:00,2,0,0,6,21,wind,mild,calm,0,0.0,1.0,0.087,0
R10054,U2028,S2,2024-06-28 20:51:00,4,0,0,6,19,sun,mild,calm,0,0.238,1.0,0.252,0
R10055,U2461,S1,2024-04-14 17:30:00,6,1,0,4,34,rain,mild,breezy,0,0.818,0.988,0.028,0
R10056,U1692,S2,2024-05-18 18:15:00,5,1,0,5,21,clouds,cold,calm,1,0.238,1.0,0.019,0
R10057,U1847,S2,2024-04-16 12:34:00,1,0,0,4,26,sun,warm,calm,0,0.238,1.0,0.053,0
R10058,U1099,S2,2024-04-04 22:15:00,3,0,0,4,24,rain,warm,calm,0,0.238,1.0,0.104,1
R10059,U2586,S2,2024-03-01 07:26:00,4,0,0,3,21,sun,cold,windy,0,0.238,0.997,0.008,0
R10060,U1718,S3,2024-04-27 12:53:00,5,1,0,4,8,sun,mild,calm,0,0.178,1.0,0.071,0
R10061,U2376,S3,2024-02-18 10:21:00,6,1,0,2,34,snow,cold,breezy,0,0.178,1.0,0.11,1
R10062,U2323,S3,2024-02-04 11:37:00,6,1,0,2,31,sun,cold,calm,0,0.178,0.998,0.247,1
R10063,U1892,S3,2024-02-19 09:55:00,0,0,0,2,27,sun,cold,calm,0,0.178,1.0,0.211,1
R10064,U1354,S2,2024-01-02 08:40:00,1,0,0,1,14,clouds,cold,windy,0,0.238,0.986,0.017,0
R10065,U1210,S1,2024-06-17 22:23:00,0,0,0,6,24,clouds,mild,windy,0,0.818,1.0,0.236,0
R10066,U2394,S2,2024-02-16 19:58:00,4,0,0,2,31,wind,cold,windy,1,0.238,1.0,0.177,1
R10067,U1502,S4,2024-05-23 18:26:00,3,0,0,5,22,wind,cold,calm,0,0.106,1.0,0.047,0
R10068,U2603,S4,2024-03-19 19:23:00,1,0,0,3,25,sun,mild,breezy,0,0.106,1.0,0.049,0
R10069,U2249,S1,2024-03-02 18:37:00,5,1,0,3,25,sun,mild,breezy,0,0.818,1.0,0.102,0
R10070,U2951,S5,2024-02-11 17:16:00,6,1,0,2,39,rain,cold,calm,0,0.0,0.973,0.027,1
R10071,U1164,S4,2024-05-27 18:29:00,0,0,0,5,20,sun,cold,calm,0,0.106,1.0,0.089,0
R10072,U2167,S3,2024-04-02 17:15:00,1,0,0,4,21,wind,mild,breezy,0,0.178,0.994,0.098,0
R10073,U2129,S1,2024-03-21 09:03:00,3,0,0,3,24,rain,warm,breezy,0,0.818,0.947,0.061,0
R10074,U2225,S1,2024-04-28 23:11:00,6,1,0,4,28,sun,mild,calm,0,0.818,1.0,0.082,0
R10075,U2374,S1,2024-05-24 21:41:00,4,0,0,5,16,clouds,mild,breezy,0,0.818,1.0,0.03,1
R10076,U2695,S1,2024-04-28 11:50:00,6,1,0,4,51,sun,mild,calm,1,0.818,0.947,0.158,0
R10077,U1986,S2,2024-03-25 22:12:00,0,0,0,3,68,clouds,mild,calm,0,0.238,1.0,0.059,0
R10078,U2646,S3,2024-06-09 17:17:00,6,1,0,6,36,sun,mild,breezy,0,0.178,1.0,0.026,0
R10079,U1071,S5,2024-06-10 08:09:00,0,0,0,6,47,sun,mild,calm,0,0.0,1.0,0.199,1
R10080,U2982,S2,2024-06-22 08:06:00,5,1,0,6,14,sun,mild,calm,0,0.238,1.0,0.021,1
R10081,U1355,S1,2024-01-17 19:11:00,2,0,0,1,41,sun,cold,breezy,0,0.818,1.0,0.167,1
R10082,U2022,S1,2024-06-09 17:46:00,6,1,0,6,13,sun,mild,calm,0,0.818,1.0,0.042,0
R10083,U1540,S1,2024-02-04 07:45:00,6,1,0,2,23,sun,cold,calm,0,0.818,1.0,0.037,0
R10084,U2049,S1,2024-04-21 12:57:00,6,1,0,4,36,sun,cold,calm,0,0.818,0.97,0.173,1
R10085,U1641,S1,2024-04-28 18:01:00,6,1,0,4,35,rain,cold,calm,0,0.818,1.0,0.023,1
R10086,U1030,S1,2024-02-07 10:45:00,2,0,0,2,32,rain,cold,calm,0,0.818,1.0,0.134,1
R10087,U2140,S1,2024-01-02 07:35:00,1,0,0,1,13,rain,cold,calm,0,0.818,1.0,0.038,0
R10088,U1149,S2,2024-06-18 08:19:00,1,0,0,6,34,sun,warm,calm,0,0.238,0.944,0.035,0
R10089,U1528,S5,2024-06-09 19:10:00,6,1,0,6,35,sun,warm,calm,0,0.0,1.0,0.08,0
R10090,U2955,S2,2024-02-01 09:10:00,3,0,0,2,15,sun,mild,breezy,0,0.238,0.991,0.012,0
R10091,U2036,S3,2024-04-18 17:30:00,3,0,0,4,25,clouds,mild,calm,0,0.178,0.995,0.294,1
R10092,U2048,S4,2024-01-28 17:47:00,6,1,0,1,15,rain,cold,calm,0,0.106,0.991,0.221,0
R10093,U1679,S1,2024-04-11 23:07:00,3,0,0,4,22,sun,mild,windy,0,0.818,1.0,0.044,1
R10094,U2440,S1,2024-02-27 21:39:00,1,0,0,2,22,sun,warm,breezy,0,0.818,1.0,0.011,0
R10095,U2712,S4,2024-05-15 22:09:00,2,0,0,5,16,clouds,warm,breezy,0,0.106,1.0,0.187,1
R10096,U1429,S1,2024-04-13 18:11:00,5,1,0,4,30,rain,cold,breezy,0,0.818,1.0,0.072,1
R10097,U2926,S2,2024-03-30 08:01:00,5,1,0,3,25,sun,cold,calm,0,0.238,0.984,0.018,0
R10098,U1911,S1,2024-05-02 08:56:00,3,0,0,5,44,clouds,warm,windy,0,0.818,0.994,0.128,0
R10099,U1755,S3,2024-03-26 13:18:00,1,0,0,3,24,sun,cold,breezy,0,0.178,0.939,0.045,0
R10100,U1970,S1,2024-01-03 06:35:00,2,0,0,1,20,sun,mild,calm,0,0.818,1.0,0.108,0
R10101,U1039,S3,2024-04-17 08:09:00,2,0,0,4,18,sun,cold,breezy,0,0.178,1.0,0.012,0
R10102,U1559,S1,2024-05-20 13:35:00,0,0,0,5,39,sun,warm,breezy,0,0.818,1.0,0.07,1
R10103,U1766,S1,2024-03-29 12:41:00,4,0,0,3,29,rain,cold,calm,0,0.818,0.976,0.029,1
R10104,U2260,S5,2024-02-01 18:23:00,3,0,0,2,35,sun,mild,windy,0,0.0,1.0,0.202,0
R10105,U1957,S3,2024-01-02 23:34:00,1,0,0,1,40,rain,cold,breezy,0,0.178,1.0,0.093,0
R10106,U1416,S5,2024-02-23 12:12:00,4,0,0,2,30,sun,cold,breezy,0,0.0,0.989,0.046,1
R10107,U1596,S1,2024-05-18 09:26:00,5,1,0,5,37,clouds,warm,breezy,1,0.818,0.999,0.203,0
R10108,U1175,S2,2024-02-27 19:35:00,1,0,0,2,24,rain,cold,breezy,0,0.238,1.0,0.016,1
R10109,U2115,S1,2024-06-21 11:05:00,4,0,0,6,36,sun,mild,calm,0,0.818,0.998,0.019,0
R10110,U2279,S3,2024-02-29 21:25:00,3,0,0,2,23,clouds,cold,calm,0,0.178,1.0,0.061,1
R10111,U1910,S1,2024-03-17 11:22:00,6,1,0,3,14,sun,cold,calm,0,0.818,1.0,0.116,0
R10112,U2575,S1,2024-05-16 12:09:00,3,0,0,5,13,rain,mild,calm,0,0.818,0.952,0.196,1
R10113,U1065,S1,2024-04-20 19:05:00,5,1,0,4,31,rain,warm,calm,0,0.818,1.0,0.05,0
R10114,U2168,S1,2024-01-08 09:01:00,0,0,0,1,39,sun,mild,calm,0,0.818,0.993,0.22,0
R10115,U2179,S1,2024-01-14 16:21:00,6,1,0,1,30,rain,mild,calm,0,0.818,1.0,0.174,1
R10116,U1361,S2,2024-02-05 06:53:00,0,0,0,2,16,sun,cold,calm,0,0.238,1.0,0.126,0
R10117,U1172,S5,2024-06-05 11:43:00,2,0,0,6,31,clouds,warm,breezy,0,0.0,0.975,0.153,1
R10118,U2175,S1,2024-01-05 08:55:00,4,0,0,1,13,clouds,cold,calm,0,0.818,0.906,0.033,0
R10119,U2070,S2,2024-01-13 20:30:00,5,1,0,1,15,sun,cold,breezy,0,0.238,1.0,0.153,0
R10120,U2533,S3,2024-05-20 07:06:00,0,0,0,5,15,sun,mild,calm,0,0.178,0.976,0.207,0
R10121,U2343,S3,2024-04-22 10:29:00,0,0,0,4,24,clouds,warm,calm,0,0.178,0.988,0.136,0
R10122,U1873,S1,2024-06-26 18:17:00,2,0,0,6,62,sun,mild,calm,0,0.818,1.0,0.004,1
R10123,U1793,S5,2024-02-09 18:37:00,4,0,0,2,18,sun,cold,calm,0,0.0,1.0,0.038,0
R10124,U2380,S4,2024-04-28 13:43:00,6,1,0,4,49,sun,mild,breezy,0,0.106,0.993,0.054,0
R10125,U2076,S1,2024-01-25 20:56:00,3,0,0,1,38,clouds,cold,breezy,0,0.818,1.0,0.001,1
R10126,U1020,S2,2024-04-16 17:38:00,1,0,0,4,34,clouds,warm,breezy,0,0.238,0.981,0.107,0
R10127,U2176,S3,2024-01-20 21:36:00,5,1,0,1,38,rain,mild,breezy,0,0.178,1.0,0.057,1
R10128,U2696,S3,2024-06-12 13:23:00,2,0,0,6,40,rain,warm,calm,0,0.178,1.0,0.048,1
R10129,U2720,S3,2024-03-15 17:11:00,4,0,0,3,53,rain,mild,breezy,0,0.178,1.0,0.099,0
R10130,U2407,S1,2024-02-15 12:19:00,3,0,0,2,15,clouds,cold,calm,0,0.818,0.958,0.04,0
R10131,U1746,S2,2024-06-26 11:34:00,2,0,0,6,22,rain,mild,calm,0,0.238,1.0,0.254,0
R10132,U2968,S1,2024-01-12 09:59:00,4,0,0,1,37,sun,cold,calm,0,0.818,0.976,0.117,0
R10133,U2180,S1,2024-05-23 07:36:00,3,0,0,5,23,sun,warm,calm,0,0.818,0.948,0.126,0
R10134,U1098,S5,2024-04-01 17:06:00,0,0,1,4,35,sun,warm,calm,0,0.0,1.0,0.101,0
R10135,U2746,S1,2024-05-03 18:06:00,4,0,0,5,24,sun,cold,calm,0,0.818,1.0,0.063,0
R10136,U1004,S4,2024-02-16 08:49:00,4,0,0,2,25,sun,cold,windy,0,0.106,0.92,0.033,0
R10137,U1819,S4,2024-06-07 09:50:00,4,0,0,6,51,sun,cold,breezy,0,0.106,0.985,0.118,0
R10138,U2114,S1,2024-03-22 08:23:00,4,0,0,3,22,rain,mild,breezy,0,0.818,1.0,0.03,1
R10139,U1065,S3,2024-03-16 18:17:00,5,1,0,3,37,rain,warm,breezy,0,0.178,1.0,0.05,0
R10140,U2800,S4,2024-03-23 09:00:00,5,1,0,3,27,sun,warm,calm,0,0.106,0.959,0.045,0
R10141,U1757,S2,2024-02-23 18:48:00,4,0,0,2,18,sun,cold,windy,0,0.238,1.0,0.062,0
R10142,U1965,S1,2024-02-27 09:47:00,1,0,0,2,18,clouds,cold,calm,0,0.818,1.0,0.079,0
R10143,U1443,S5,2024-01-26 19:38:00,4,0,0,1,49,sun,cold,windy,0,0.0,1.0,0.014,0
R10144,U1433,S1,2024-03-28 18:58:00,3,0,0,3,52,clouds,cold,calm,0,0.818,1.0,0.025,1
R10145,U1473,S1,2024-03-26 07:11:00,1,0,0,3,25,rain,cold,calm,0,0.818,1.0,0.071,1
R10146,U2233,S5,2024-03-09 18:49:00,5,1,0,3,17,sun,warm,breezy,0,0.0,1.0,0.105,1
R10147,U2838,S5,2024-06-26 20:58:00,2,0,0,6,26,sun,warm,calm,0,0.0,1.0,0.269,0
R10148,U2267,S1,2024-01-21 17:37:00,6,1,0,1,38,rain,cold,calm,1,0.818,1.0,0.16,1
R10149,U2442,S2,2024-06-12 08:39:00,2,0,0,6,53,sun,mild,calm,0,0.238,0.999,0.138,0
R10150,U1728,S3,2024-06-05 19:44:00,2,0,0,6,14,rain,warm,calm,0,0.178,1.0,0.146,1
R10151,U2302,S5,2024-01-05 12:21:00,4,0,0,1,50,rain,cold,windy,0,0.0,0.991,0.134,1
R10152,U2104,S1,2024-05-06 23:16:00,0,0,0,5,33,clouds,cold,calm,0,0.818,1.0,0.048,1
R10153,U1314,S2,2024-02-07 18:39:00,2,0,0,2,23,clouds,mild,windy,0,0.238,1.0,0.044,0
R10154,U1001,S2,2024-01-08 16:16:00,0,0,0,1,28,sun,cold,calm,0,0.238,0.993,0.02,0
R10155,U1271,S5,2024-06-03 19:45:00,0,0,0,6,47,sun,warm,calm,0,0.0,1.0,0.028,0
R10156,U1315,S3,2024-01-21 09:51:00,6,1,0,1,26,rain,cold,calm,0,0.178,0.974,0.106,0
R10157,U1254,S4,2024-02-23 16:30:00,4,0,0,2,30,wind,cold,calm,0,0.106,0.926,0.183,0
R10158,U1603,S1,2024-01-18 19:35:00,3,0,0,1,16,rain,cold,breezy,0,0.818,1.0,0.152,1
R10159,U2641,S2,2024-01-26 13:05:00,4,0,0,1,25,rain,mild,breezy,0,0.238,1.0,0.01,0
R10160,U1242,S1,2024-01-12 10:26:00,4,0,0,1,29,sun,cold,calm,0,0.818,1.0,0.014,1
R10161,U1600,S2,2024-05-31 21:59:00,4,0,0,5,34,sun,mild,windy,0,0.238,1.0,0.02,1
R10162,U1750,S1,2024-01-11 13:37:00,3,0,0,1,24,sun,cold,breezy,0,0.818,0.959,0.064,1
R10163,U1927,S1,2024-05-16 18:04:00,3,0,0,5,26,sun,warm,calm,0,0.818,1.0,0.036,0
R10164,U1296,S3,2024-01-29 09:22:00,0,0,0,1,24,sun,cold,calm,0,0.178,0.966,0.132,0
R10165,U2418,S1,2024-06-13 19:42:00,3,0,0,6,27,sun,mild,calm,0,0.818,1.0,0.152,0
R10166,U2616,S1,2024-06-01 19:54:00,5,1,0,6,21,sun,warm,calm,0,0.818,1.0,0.094,0
R10167,U2807,S1,2024-04-23 09:43:00,1,0,0,4,20,sun,cold,calm,0,0.818,1.0,0.039,1
R10168,U2191,S3,2024-05-29 07:17:00,2,0,0,5,40,clouds,mild,calm,0,0.178,0.97,0.081,0
R10169,U2142,S3,2024-02-23 08:14:00,4,0,0,2,38,clouds,cold,breezy,0,0.178,0.934,0.132,1
R10170,U2338,S1,2024-05-20 20:09:00,0,0,0,5,61,sun,cold,calm,0,0.818,1.0,0.184,1
R10171,U1892,S1,2024-02-09 12:42:00,4,0,0,2,28,wind,mild,windy,0,0.818,1.0,0.211,1
R10172,U1552,S4,2024-04-20 09:10:00,5,1,0,4,30,rain,warm,windy,0,0.106,1.0,0.022,1
R10173,U2999,S1,2024-06-14 18:39:00,4,0,0,6,36,wind,mild,breezy,0,0.818,1.0,0.018,1
